mode,struct,wing,entry_dt,exit_dt,iv_rank,credit,max_loss,pnl,points,fee,slip,breached,loss,reason,spot_in,spot_out,held_days
cycle_start,iron_fly,5,2021-07-02,2021-07-08,,9766.2,6483.8,-3654.6,-52.3,216.4,38.7,True,True,Expiry ITM guard,15666.5,15870.9,6
cycle_start,iron_fly,5,2021-07-09,2021-07-15,,10192.0,6058.0,-3740.9,-53.5,219.7,43.7,True,True,Expiry ITM guard,15646.8,15876.9,6
cycle_start,iron_fly,5,2021-07-16,2021-07-22,,8918.0,7332.0,-4153.7,-60.05,213.8,36.6,True,True,Expiry ITM guard,15940.5,15752.3,6
cycle_start,iron_fly,5,2021-07-23,2021-07-29,,9012.2,7237.8,2707.8,45.25,207.9,25.5,True,False,Expiry ITM guard,15863.6,15773.9,6
cycle_start,iron_fly,5,2021-07-30,2021-08-05,0.143,9278.8,6971.2,-7408.8,-108.9,241.8,88.5,True,True,Expiry ITM guard,15785.7,16267.3,6
cycle_start,iron_fly,5,2021-08-06,2021-08-12,0.308,9740.2,6509.8,5409.4,86.9,210.4,28.6,True,False,Target %credit,16320.6,16324.0,6
cycle_start,iron_fly,5,2021-08-13,2021-08-26,0.097,8879.0,7371.0,-1520.7,-19.65,211.6,31.8,True,True,Expiry ITM guard,16425.4,16619.3,13
cycle_start,iron_fly,5,2021-08-27,2021-09-02,0.15,9616.8,6633.2,-6538.4,-95.5,242.1,88.8,True,True,Expiry ITM guard,16628.4,17111.6,6
cycle_start,iron_fly,5,2021-09-03,2021-09-09,0.311,10387.0,5863.0,4865.0,78.65,213.9,33.4,True,False,Expiry ITM guard,17291.0,17345.8,6
cycle_start,iron_fly,5,2021-09-13,2021-09-16,0.62,9535.5,6714.5,-3675.1,-52.6,216.2,39.9,True,True,Expiry ITM guard,17337.1,17568.3,3
cycle_start,iron_fly,5,2021-09-17,2021-09-23,0.167,10504.0,5746.0,3304.1,54.7,215.4,36.0,True,False,Expiry ITM guard,17737.7,17657.7,6
cycle_start,iron_fly,5,2021-09-24,2021-09-30,0.576,11154.0,5096.0,-1262.6,-15.1,227.7,53.4,True,True,Expiry ITM guard,17914.7,17687.6,6
cycle_start,iron_fly,5,2021-10-01,2021-10-07,0.767,12190.7,4059.3,-2997.8,-41.55,237.7,59.4,True,True,Expiry ITM guard,17502.6,17790.2,6
cycle_start,iron_fly,5,2021-10-08,2021-10-14,0.4,11261.2,4988.8,-5276.9,-76.05,244.9,88.8,True,True,Expiry ITM guard,17872.8,18283.6,6
cycle_start,iron_fly,5,2021-10-18,2021-10-21,0.533,10500.8,5749.2,301.8,8.65,218.5,42.0,True,False,Expiry ITM guard,18484.6,18335.4,3
cycle_start,iron_fly,5,2021-10-22,2021-10-28,0.4,11592.8,4657.2,3465.3,57.4,224.5,41.2,True,False,Expiry ITM guard,18248.2,18141.8,6
cycle_start,iron_fly,5,2021-10-29,2021-11-11,0.95,12632.8,3617.2,-2276.2,-29.85,249.0,86.9,True,True,Expiry ITM guard,17669.8,17951.7,13
cycle_start,iron_fly,5,2021-11-12,2021-11-18,0.167,11228.8,5021.2,5200.5,83.95,217.4,38.9,True,False,Expiry ITM guard,17953.9,17933.3,6
cycle_start,iron_fly,5,2021-11-22,2021-11-25,0.65,11459.5,4790.5,-473.1,-2.9,227.6,57.0,True,True,Expiry ITM guard,17632.7,17440.8,3
cycle_start,iron_fly,5,2021-11-26,2021-12-02,0.367,11774.7,4475.3,3874.8,63.75,226.0,43.0,True,False,Expiry ITM guard,17295.3,17225.4,6
cycle_start,iron_fly,5,2021-12-03,2021-12-09,0.317,11953.5,4296.5,4633.9,75.35,223.8,40.0,True,False,Expiry ITM guard,17458.2,17505.6,6
cycle_start,iron_fly,5,2021-12-10,2021-12-16,0.183,11709.8,4540.2,1618.8,29.1,225.6,47.1,True,False,Expiry ITM guard,17523.2,17344.4,6
cycle_start,iron_fly,5,2021-12-17,2021-12-23,0.15,11745.5,4504.5,1733.3,30.85,225.5,46.4,True,False,Expiry ITM guard,17182.7,17037.5,6
cycle_start,iron_fly,5,2021-12-24,2021-12-30,0.183,11495.2,4754.8,2794.5,47.05,221.8,41.9,True,False,Expiry ITM guard,17102.7,17203.6,6
cycle_start,iron_fly,5,2021-12-31,2022-01-06,0.05,11537.5,4712.5,-4818.9,-68.75,252.4,97.8,True,True,Expiry ITM guard,17298.1,17748.3,6
cycle_start,iron_fly,5,2022-01-07,2022-01-13,0.15,11739.0,4511.0,-4501.1,-64.4,245.6,69.5,True,True,Expiry ITM guard,17841.9,18238.8,6
cycle_start,iron_fly,5,2022-01-14,2022-01-20,0.033,11459.5,4790.5,-3303.7,-46.4,232.1,55.6,True,True,Expiry ITM guard,18181.0,17913.9,6
cycle_start,iron_fly,5,2022-01-21,2022-01-27,0.4,12558.0,3692.0,-2870.5,-38.3,275.5,105.4,True,True,Expiry ITM guard,17549.9,16979.9,6
cycle_start,iron_fly,5,2022-01-28,2022-02-03,0.917,13399.7,2850.3,-2748.0,-35.7,285.2,142.3,True,True,Expiry ITM guard,17239.3,17751.3,6
cycle_start,iron_fly,5,2022-02-04,2022-02-10,0.383,12164.7,4085.3,5225.2,84.55,226.9,43.6,True,False,Expiry ITM guard,17551.2,17500.8,6
cycle_start,iron_fly,5,2022-02-11,2022-02-17,0.133,11911.2,4338.8,5139.6,83.15,224.5,40.7,True,False,Expiry ITM guard,17404.6,17422.6,6
cycle_start,iron_fly,5,2022-02-18,2022-02-24,0.717,12967.5,3282.5,-3746.1,-50.8,291.7,152.4,True,True,Expiry ITM guard,17278.5,16673.3,6
cycle_start,iron_fly,5,2022-02-25,2022-03-03,0.883,13331.5,2918.5,2726.3,47.25,252.2,92.7,True,False,Expiry ITM guard,16587.9,16723.9,6
cycle_start,iron_fly,5,2022-03-04,2022-03-10,0.85,13695.5,2554.5,-2096.5,-25.85,280.6,135.6,True,True,Expiry ITM guard,16259.1,16679.8,6
cycle_start,iron_fly,5,2022-03-11,2022-03-17,0.633,13321.7,2928.3,-3361.4,-44.55,301.0,164.7,True,True,Expiry ITM guard,16574.3,17218.9,6
cycle_start,iron_fly,5,2022-03-21,2022-03-24,0.667,12619.8,3630.2,3016.0,50.9,236.5,56.0,True,False,Expiry ITM guard,17304.0,17155.9,3
cycle_start,iron_fly,5,2022-03-25,2022-03-31,0.333,12993.5,3256.5,-2408.4,-31.75,252.3,92.3,True,True,Expiry ITM guard,17202.1,17535.3,6
cycle_start,iron_fly,5,2022-04-01,2022-04-07,0.15,12301.3,3948.7,-1256.5,-14.85,235.3,55.9,True,True,Expiry ITM guard,17482.1,17735.9,6
cycle_start,iron_fly,5,2022-04-08,2022-04-13,0.117,11960.0,4290.0,6724.6,107.45,222.2,37.5,True,False,Target %credit,17672.4,17622.3,5
cycle_start,iron_fly,5,2022-04-22,2022-04-28,0.033,12018.5,4231.5,4520.7,73.65,225.0,41.5,True,False,Expiry ITM guard,17215.8,17122.8,6
cycle_start,iron_fly,5,2022-04-29,2022-05-05,0.017,11771.5,4478.5,-4392.9,-62.1,262.5,93.9,True,True,Expiry ITM guard,17341.8,16824.1,6
cycle_start,iron_fly,5,2022-05-06,2022-05-12,0.367,12756.2,3493.8,-3199.9,-43.85,262.2,87.5,True,True,Expiry ITM guard,16403.1,15959.6,6
cycle_start,iron_fly,5,2022-05-13,2022-05-19,0.383,12788.8,3461.2,4558.2,74.7,235.6,61.7,True,False,Expiry ITM guard,15966.7,15923.9,6
cycle_start,iron_fly,5,2022-05-20,2022-05-26,0.267,12886.2,3363.8,5078.8,82.55,234.6,52.3,True,False,Expiry ITM guard,16123.0,16086.2,6
cycle_start,iron_fly,5,2022-05-27,2022-06-02,0.283,12551.5,3698.5,2487.9,42.7,234.2,53.4,True,False,Expiry ITM guard,16315.4,16459.8,6
cycle_start,iron_fly,5,2022-06-03,2022-06-09,0.1,12249.3,4000.7,-4313.3,-60.85,265.0,93.0,True,True,Expiry ITM guard,16781.3,16286.2,6
cycle_start,iron_fly,5,2022-06-10,2022-06-16,0.083,12051.0,4199.0,-4434.4,-63.05,255.1,81.1,True,True,Expiry ITM guard,16309.8,15844.8,6
cycle_start,iron_fly,5,2022-06-17,2022-06-23,0.567,13100.8,3149.2,359.1,10.5,245.1,78.3,True,False,Expiry ITM guard,15259.7,15468.9,6
cycle_start,iron_fly,5,2022-06-24,2022-06-30,0.25,12385.7,3864.3,1536.5,28.05,233.7,53.1,True,False,Expiry ITM guard,15713.8,15853.8,6
cycle_start,iron_fly,5,2022-07-01,2022-07-07,0.217,12457.3,3792.7,-3548.3,-49.4,255.8,81.5,True,True,Expiry ITM guard,15712.5,16113.0,6
cycle_start,iron_fly,5,2022-07-08,2022-07-14,0.05,11872.2,4377.8,960.3,19.05,227.9,50.1,True,False,Expiry ITM guard,16210.3,16024.8,6
cycle_start,iron_fly,5,2022-07-15,2022-07-21,0.017,11456.2,4793.8,-5311.5,-76.1,256.0,109.1,True,True,Expiry ITM guard,16006.9,16513.8,6
cycle_start,iron_fly,5,2022-07-22,2022-07-28,0.017,11235.3,5014.7,3742.9,61.5,218.3,36.3,True,False,Expiry ITM guard,16695.7,16776.0,6
cycle_start,iron_fly,5,2022-07-29,2022-08-04,0.033,11534.2,4715.8,-4301.1,-61.2,241.3,81.9,True,True,Expiry ITM guard,17111.5,17465.1,6
cycle_start,iron_fly,5,2022-08-05,2022-08-11,0.167,12164.8,4085.2,-1634.4,-20.65,235.7,56.5,True,True,Expiry ITM guard,17439.3,17690.5,6
cycle_start,iron_fly,5,2022-08-12,2022-08-18,0.017,11092.2,5157.8,-4145.7,-59.2,232.2,65.6,True,True,Expiry ITM guard,17620.4,17914.2,6
cycle_start,iron_fly,5,2022-08-19,2022-08-25,0.017,11037.0,5213.0,-3575.8,-50.6,228.3,58.5,True,True,Expiry ITM guard,17973.7,17672.4,6
cycle_start,iron_fly,5,2022-08-26,2022-09-01,0.083,11557.0,4693.0,2875.6,48.45,223.7,49.9,True,False,Expiry ITM guard,17672.8,17552.8,6
cycle_start,iron_fly,5,2022-09-02,2022-09-08,0.267,12366.2,3883.8,2535.1,43.25,229.1,47.1,True,False,Expiry ITM guard,17601.9,17733.9,6
cycle_start,iron_fly,5,2022-09-09,2022-09-15,0.05,11579.8,4670.2,-292.3,-0.25,226.2,49.9,True,True,Expiry ITM guard,17891.2,18083.8,6
cycle_start,iron_fly,5,2022-09-16,2022-09-22,0.2,12307.8,3942.2,2423.2,41.6,231.1,49.7,True,False,Expiry ITM guard,17767.6,17623.6,6
cycle_start,iron_fly,5,2022-09-23,2022-09-29,0.383,12493.0,3757.0,-4134.5,-57.95,269.4,98.3,True,True,Expiry ITM guard,17562.9,17006.7,6
cycle_start,iron_fly,5,2022-09-30,2022-10-06,0.617,12899.3,3350.7,-3418.2,-46.55,278.4,114.1,True,True,Expiry ITM guard,16779.1,17374.7,6
cycle_start,iron_fly,5,2022-10-07,2022-10-13,0.183,12129.0,4121.0,218.8,7.75,231.1,53.8,True,False,Expiry ITM guard,17290.2,17088.3,6
cycle_start,iron_fly,5,2022-10-14,2022-10-20,0.167,12229.8,4020.2,2659.8,45.05,225.6,42.8,True,False,Expiry ITM guard,17281.0,17453.3,6
cycle_start,iron_fly,5,2022-10-21,2022-10-27,0.033,11046.8,5203.2,2685.1,45.25,217.3,38.8,True,False,Expiry ITM guard,17642.9,17755.9,6
cycle_start,iron_fly,5,2022-10-28,2022-11-03,0.083,11521.2,4728.8,-1042.2,-11.7,226.6,55.1,True,True,Expiry ITM guard,17802.1,18021.8,6
cycle_start,iron_fly,5,2022-11-04,2022-11-10,0.067,11456.2,4793.8,6112.3,97.95,216.8,37.7,True,False,Target %credit,18056.8,18068.8,6
cycle_start,iron_fly,5,2022-11-11,2022-11-17,0.017,11072.8,5177.2,4471.5,72.65,215.2,35.6,True,False,Expiry ITM guard,18307.7,18381.1,6
cycle_start,iron_fly,5,2022-11-18,2022-11-23,0.033,10728.2,5521.8,5144.7,82.95,213.6,33.5,True,False,Target %credit,18346.8,18293.3,5
cycle_start,iron_fly,5,2022-11-25,2022-12-01,0.017,10279.7,5970.3,-6247.3,-91.2,239.2,80.0,True,True,Expiry ITM guard,18458.8,18867.0,6
cycle_start,iron_fly,5,2022-12-02,2022-12-08,0.033,10627.5,5622.5,-1008.4,-11.45,219.5,44.6,True,True,Expiry ITM guard,18737.9,18553.9,6
cycle_start,iron_fly,5,2022-12-09,2022-12-15,0.017,10019.8,6230.2,5441.0,87.35,209.7,27.0,True,False,Target %credit,18641.1,18630.9,6
cycle_start,iron_fly,5,2022-12-16,2022-12-22,0.067,10416.2,5833.8,1072.5,20.45,217.3,39.5,True,False,Expiry ITM guard,18397.2,18257.2,6
cycle_start,iron_fly,5,2022-12-23,2022-12-29,0.55,11852.8,4397.2,5809.3,93.35,221.5,36.9,True,False,Target %credit,17975.6,18029.2,6
cycle_start,iron_fly,5,2022-12-30,2023-01-05,0.15,10728.2,5521.8,-671.6,-6.25,220.5,44.8,True,True,Expiry ITM guard,18237.4,18063.1,6
cycle_start,iron_fly,5,2023-01-06,2023-01-12,0.2,10923.2,5326.8,3027.2,50.5,217.0,38.3,True,False,Expiry ITM guard,18003.0,17914.2,6
cycle_start,iron_fly,5,2023-01-13,2023-01-19,0.55,11501.8,4748.2,-3971.2,-56.4,235.0,70.3,True,True,Expiry ITM guard,17797.2,18117.1,6
cycle_start,iron_fly,5,2023-01-20,2023-01-25,0.117,10227.8,6022.2,4889.1,78.9,210.7,28.7,True,False,Target %credit,18109.9,18060.5,5
cycle_start,iron_fly,5,2023-02-03,2023-02-09,0.567,11797.5,4452.5,23.5,4.6,226.7,48.9,True,False,Expiry ITM guard,17672.7,17843.4,6
cycle_start,iron_fly,5,2023-02-10,2023-02-16,0.05,10214.8,6035.2,-4115.1,-59.2,221.0,46.1,True,True,Expiry ITM guard,17847.7,18097.0,6
cycle_start,iron_fly,5,2023-02-17,2023-02-23,0.05,10036.0,6214.0,-6150.5,-89.8,236.3,77.2,True,True,Expiry ITM guard,17964.1,17550.8,6
cycle_start,iron_fly,5,2023-02-24,2023-03-02,0.117,10562.5,5687.5,51.7,4.75,217.5,39.6,True,False,Expiry ITM guard,17585.8,17432.6,6
cycle_start,iron_fly,5,2023-03-03,2023-03-09,0.017,9395.8,6854.2,-6426.9,-94.6,224.4,53.6,True,True,Expiry ITM guard,17474.4,17767.8,6
cycle_start,iron_fly,5,2023-03-10,2023-03-16,0.15,10331.8,5918.2,-6244.3,-90.8,247.5,94.8,True,True,Expiry ITM guard,17396.6,16926.7,6
cycle_start,iron_fly,5,2023-03-17,2023-03-23,0.433,11641.5,4608.5,4917.7,79.7,219.8,42.9,True,False,Expiry ITM guard,17107.7,17077.9,6
cycle_start,iron_fly,5,2023-03-24,2023-03-29,0.2,10760.8,5489.2,5137.7,82.85,214.1,33.4,True,False,Target %credit,17052.2,17012.1,5
cycle_start,iron_fly,5,2023-04-10,2023-04-13,0.133,8875.8,7374.2,-479.7,-3.7,209.9,29.3,True,True,Expiry ITM guard,17630.2,17790.1,3
cycle_start,iron_fly,5,2023-04-17,2023-04-20,0.283,9636.2,6613.8,5119.0,82.35,208.5,25.2,True,False,Target %credit,17662.6,17653.1,3
cycle_start,iron_fly,5,2023-04-21,2023-04-27,0.033,9389.2,6860.8,-1304.3,-16.3,212.0,32.7,True,True,Expiry ITM guard,17647.8,17810.9,6
cycle_start,iron_fly,5,2023-04-28,2023-05-04,0.017,9304.8,6945.2,-3084.0,-43.6,214.4,35.6,True,True,Expiry ITM guard,17903.6,18099.3,6
cycle_start,iron_fly,5,2023-05-05,2023-05-11,0.033,9236.5,7013.5,-2399.0,-33.1,213.5,34.0,True,True,Expiry ITM guard,18166.3,18323.9,6
cycle_start,iron_fly,5,2023-05-12,2023-05-17,0.083,10153.0,6097.0,4842.7,78.2,211.0,29.3,True,False,Target %credit,18223.4,18189.2,5
cycle_start,iron_fly,5,2023-05-19,2023-05-25,0.083,9854.0,6396.0,327.1,8.8,212.8,32.2,True,False,Expiry ITM guard,18145.0,18291.8,6
cycle_start,iron_fly,5,2023-05-26,2023-06-01,0.083,9655.8,6594.2,-2999.8,-42.2,216.3,40.5,True,True,Expiry ITM guard,18336.6,18560.0,6
cycle_start,iron_fly,5,2023-06-02,2023-06-08,0.067,9750.0,6500.0,-2441.7,-33.7,215.0,36.2,True,True,Expiry ITM guard,18559.2,18745.6,6
cycle_start,iron_fly,5,2023-06-09,2023-06-15,0.033,9324.2,6925.8,2693.4,45.05,208.9,25.9,True,False,Expiry ITM guard,18665.4,18732.0,6
cycle_start,iron_fly,5,2023-06-16,2023-06-22,0.017,8921.2,7328.8,1904.6,32.9,208.1,25.9,True,False,Expiry ITM guard,18745.0,18846.0,6
cycle_start,iron_fly,5,2023-06-23,2023-07-06,0.083,9408.8,6841.2,-7558.4,-109.9,270.8,144.1,True,True,Expiry ITM guard,18684.0,19399.2,13
cycle_start,iron_fly,5,2023-07-07,2023-07-13,0.217,10296.0,5954.0,4838.5,78.15,211.5,29.8,True,False,Expiry ITM guard,19474.5,19484.3,6
cycle_start,iron_fly,5,2023-07-14,2023-07-20,0.033,9551.8,6698.2,-6410.5,-94.1,230.1,63.9,True,True,Expiry ITM guard,19464.0,19798.5,6
cycle_start,iron_fly,5,2023-07-21,2023-07-27,0.45,10614.5,5635.5,4638.6,75.2,214.7,34.7,True,False,Expiry ITM guard,19876.9,19855.9,6
cycle_start,iron_fly,5,2023-07-28,2023-08-03,0.267,10598.2,5651.8,1866.3,32.65,216.7,39.3,True,False,Expiry ITM guard,19617.6,19486.5,6
cycle_start,iron_fly,5,2023-08-04,2023-08-10,0.167,10153.0,6097.0,2503.8,42.3,212.9,32.8,True,False,Expiry ITM guard,19481.7,19575.1,6
cycle_start,iron_fly,5,2023-08-11,2023-08-17,0.1,9815.0,6435.0,3412.6,56.2,210.6,29.8,True,False,Expiry ITM guard,19485.5,19445.3,6
cycle_start,iron_fly,5,2023-08-18,2023-08-24,0.1,9746.8,6503.2,-3916.7,-56.25,217.6,42.8,True,True,Expiry ITM guard,19315.2,19534.1,6
cycle_start,iron_fly,5,2023-08-25,2023-08-31,0.167,9935.2,6314.8,4402.3,71.4,210.4,28.3,True,False,Expiry ITM guard,19314.5,19376.0,6
cycle_start,iron_fly,5,2023-09-01,2023-09-07,0.133,9785.8,6464.2,-5241.7,-76.55,220.3,45.7,True,True,Expiry ITM guard,19291.1,19575.6,6
cycle_start,iron_fly,5,2023-09-08,2023-09-14,0.017,9369.8,6880.2,-6773.9,-99.65,230.9,65.7,True,True,Expiry ITM guard,19766.0,20130.9,6
cycle_start,iron_fly,5,2023-09-15,2023-09-21,0.1,10036.0,6214.0,-6047.5,-88.5,229.9,65.1,True,True,Expiry ITM guard,20168.6,19822.3,6
cycle_start,iron_fly,5,2023-09-22,2023-09-28,0.133,10013.2,6236.8,3426.7,56.45,211.7,30.9,True,False,Expiry ITM guard,19785.8,19751.8,6
cycle_start,iron_fly,5,2023-09-29,2023-10-05,0.233,10452.0,5798.0,5865.5,93.95,211.5,29.8,True,False,Target %credit,19571.9,19536.4,6
cycle_start,iron_fly,5,2023-10-06,2023-10-12,0.05,9785.8,6464.2,-4240.6,-61.2,218.4,44.2,True,True,Expiry ITM guard,19611.7,19826.8,6
cycle_start,iron_fly,5,2023-10-13,2023-10-19,0.167,10231.0,6019.0,525.4,11.95,214.9,36.5,True,False,Expiry ITM guard,19720.8,19538.7,6
cycle_start,iron_fly,5,2023-10-20,2023-10-26,0.117,9951.5,6298.5,-6612.3,-95.9,260.0,118.8,True,True,Expiry ITM guard,19583.9,19008.2,6
cycle_start,iron_fly,5,2023-10-27,2023-11-02,0.617,11053.2,5196.8,1812.9,31.9,218.9,41.7,True,False,Expiry ITM guard,18977.2,19142.2,6
cycle_start,iron_fly,5,2023-11-03,2023-11-09,0.167,10143.2,6106.8,-487.0,-3.65,214.6,35.1,True,True,Expiry ITM guard,19246.2,19413.3,6
cycle_start,iron_fly,5,2023-11-10,2023-11-16,0.033,9460.7,6789.3,-6199.9,-91.2,221.5,50.4,True,True,Expiry ITM guard,19353.7,19635.5,6
cycle_start,iron_fly,5,2023-11-17,2023-11-23,0.1,10159.5,6090.5,2740.8,45.9,212.0,30.7,True,False,Expiry ITM guard,19758.6,19841.2,6
cycle_start,iron_fly,5,2023-11-24,2023-11-30,0.033,9623.2,6626.8,-6115.7,-89.75,225.9,56.0,True,True,Expiry ITM guard,19818.2,20115.5,6
cycle_start,iron_fly,5,2023-12-01,2023-12-07,0.5,11514.8,4735.2,-4890.2,-68.75,275.5,145.9,True,True,Expiry ITM guard,20220.0,20865.7,6
cycle_start,iron_fly,5,2023-12-08,2023-12-14,0.233,10903.8,5346.2,1392.1,25.4,218.1,40.8,True,False,Expiry ITM guard,20966.2,21108.6,6
cycle_start,iron_fly,5,2023-12-15,2023-12-21,0.183,10842.0,5408.0,-695.4,-6.35,226.0,56.6,True,True,Expiry ITM guard,21260.8,21047.7,6
cycle_start,iron_fly,5,2023-12-22,2023-12-28,0.383,11609.0,4641.0,-4797.5,-68.55,256.1,85.7,True,True,Expiry ITM guard,21260.6,21721.3,6
cycle_start,iron_fly,5,2023-12-29,2024-01-04,0.633,12249.2,4000.8,4287.2,70.1,226.2,43.1,True,False,Expiry ITM guard,21713.2,21600.4,6
cycle_start,iron_fly,5,2024-01-05,2024-01-11,0.133,11027.2,5222.8,5691.5,91.4,214.9,34.6,True,False,Target %credit,21724.0,21719.7,6
cycle_start,iron_fly,5,2024-01-12,2024-01-18,0.233,11258.0,4992.0,-3771.4,-53.35,234.3,69.3,True,True,Expiry ITM guard,21727.5,21447.3,6
cycle_start,iron_fly,5,2024-01-19,2024-01-25,0.517,11963.2,4286.8,-570.3,-4.3,235.2,55.6,True,True,Expiry ITM guard,21647.3,21411.2,6
cycle_start,iron_fly,5,2024-01-29,2024-02-01,0.917,12883.0,3367.0,515.3,13.1,250.1,86.1,True,False,Expiry ITM guard,21506.7,21718.8,3
cycle_start,iron_fly,5,2024-02-02,2024-02-08,0.517,12320.8,3929.2,4623.0,75.3,227.2,44.2,True,False,Expiry ITM guard,21947.8,21993.0,6
cycle_start,iron_fly,5,2024-02-09,2024-02-15,0.633,12587.2,3662.8,2244.0,38.95,234.3,53.5,True,False,Expiry ITM guard,21756.6,21893.4,6
cycle_start,iron_fly,5,2024-02-16,2024-02-22,0.367,12408.5,3841.5,4627.2,75.35,226.8,43.7,True,False,Expiry ITM guard,21999.3,22047.2,6
cycle_start,iron_fly,5,2024-02-23,2024-02-29,0.317,12512.5,3737.5,-1919.3,-24.7,245.4,68.4,True,True,Expiry ITM guard,22249.2,21936.3,6
cycle_start,iron_fly,5,2024-03-01,2024-03-07,0.317,12623.0,3627.0,-3166.8,-43.4,252.1,93.7,True,True,Expiry ITM guard,22124.4,22501.8,6
cycle_start,iron_fly,5,2024-03-11,2024-03-14,0.35,11410.8,4839.2,-4917.4,-69.7,263.6,123.3,True,True,Expiry ITM guard,22480.4,21930.0,3
cycle_start,iron_fly,5,2024-03-15,2024-03-21,0.117,12249.2,4000.8,3613.7,59.75,226.4,43.6,True,False,Expiry ITM guard,22106.3,22004.8,6
cycle_start,iron_fly,5,2024-03-22,2024-03-28,0.05,11748.8,4501.2,-2473.1,-33.7,229.9,52.7,True,True,Expiry ITM guard,21951.5,22190.5,6
cycle_start,iron_fly,5,2024-04-01,2024-04-04,0.3,11573.2,4676.8,4373.3,71.3,219.3,41.9,True,False,Expiry ITM guard,22501.0,22580.7,3
cycle_start,iron_fly,5,2024-04-05,2024-04-18,0.05,11635.0,4615.0,-878.1,-9.2,226.1,54.0,True,True,Expiry ITM guard,22474.0,22246.8,13
cycle_start,iron_fly,5,2024-04-19,2024-04-25,0.367,12603.5,3646.5,-3868.1,-53.95,266.6,94.8,True,True,Expiry ITM guard,21862.2,22340.8,6
cycle_start,iron_fly,5,2024-04-26,2024-05-02,0.033,11293.8,4956.2,2406.6,41.05,220.9,40.7,True,False,Expiry ITM guard,22589.2,22649.0,6
cycle_start,iron_fly,5,2024-05-03,2024-05-09,0.05,11609.0,4641.0,-4983.4,-71.0,257.2,111.2,True,True,Expiry ITM guard,22779.7,22300.2,6
cycle_start,iron_fly,5,2024-05-10,2024-05-16,0.317,12545.0,3705.0,-1619.5,-20.0,241.8,77.7,True,True,Expiry ITM guard,22008.3,22292.6,6
cycle_start,iron_fly,5,2024-05-17,2024-05-23,0.117,12366.2,3883.8,-1280.8,-15.15,237.5,58.5,True,True,Expiry ITM guard,22363.8,22596.8,6
cycle_start,iron_fly,5,2024-05-24,2024-05-30,0.267,12551.5,3698.5,-733.3,-6.4,244.4,72.9,True,True,Expiry ITM guard,22963.7,22684.0,6
cycle_start,iron_fly,5,2024-05-31,2024-06-03,1.0,15018.2,1231.8,11456.3,185.7,341.5,272.7,True,False,Target %credit,22617.2,23147.2,3
cycle_start,iron_fly,5,2024-06-07,2024-06-13,0.683,13484.2,2765.8,-3499.0,-47.3,283.7,140.8,True,True,Expiry ITM guard,22923.5,23434.7,6
cycle_start,iron_fly,5,2024-06-14,2024-06-20,0.017,11670.8,4579.2,985.9,19.45,227.0,51.4,True,False,Expiry ITM guard,23349.5,23505.7,6
cycle_start,iron_fly,5,2024-06-21,2024-06-27,0.067,11625.2,4624.8,-894.0,-9.3,231.0,58.6,True,True,Expiry ITM guard,23598.8,23841.5,6
cycle_start,iron_fly,5,2024-06-28,2024-07-04,0.15,12233.0,4017.0,-837.7,-8.4,235.6,56.1,True,True,Expiry ITM guard,24117.0,24345.5,6
cycle_start,iron_fly,5,2024-07-05,2024-07-11,0.05,11644.8,4605.2,1351.5,25.0,223.7,49.8,True,False,Expiry ITM guard,24204.7,24360.8,6
cycle_start,iron_fly,5,2024-07-12,2024-07-18,0.017,11079.2,5170.8,-453.2,-2.85,221.6,46.4,True,True,Expiry ITM guard,24384.0,24567.8,6
cycle_start,iron_fly,5,2024-07-19,2024-07-25,0.517,13458.2,2791.8,-2952.5,-38.95,282.3,138.4,True,True,Expiry ITM guard,24746.0,24235.8,6
cycle_start,iron_fly,5,2024-07-26,2024-08-01,0.083,11758.5,4491.5,-4352.8,-61.0,265.9,121.9,True,True,Expiry ITM guard,24477.5,25054.0,6
cycle_start,iron_fly,5,2024-08-02,2024-08-08,0.133,12038.0,4212.0,-4829.7,-68.4,276.5,107.2,True,True,Expiry ITM guard,24833.5,24221.8,6
cycle_start,iron_fly,5,2024-08-09,2024-08-22,0.267,12515.8,3734.2,-3740.6,-52.25,258.9,85.4,True,True,Expiry ITM guard,24361.0,24826.0,13
cycle_start,iron_fly,5,2024-08-23,2024-08-29,0.033,11511.5,4738.5,-116.4,2.5,225.6,53.3,True,True,Expiry ITM guard,24834.5,25029.0,6
cycle_start,iron_fly,5,2024-08-30,2024-09-05,0.033,11651.2,4598.8,4732.4,76.85,219.9,43.0,True,False,Expiry ITM guard,25237.9,25242.0,6
cycle_start,iron_fly,5,2024-09-06,2024-09-12,0.05,11622.0,4628.0,3344.1,55.55,221.3,45.4,True,False,Expiry ITM guard,25101.2,25016.3,6
cycle_start,iron_fly,5,2024-09-13,2024-09-19,0.1,11560.2,4689.8,-469.4,-2.85,229.3,54.8,True,True,Expiry ITM guard,25325.8,25549.7,6
cycle_start,iron_fly,5,2024-09-20,2024-09-26,0.133,12116.0,4134.0,-3231.9,-44.15,267.0,95.1,True,True,Expiry ITM guard,25492.1,26030.0,6
cycle_start,iron_fly,5,2024-09-27,2024-10-03,0.083,11823.5,4426.5,-4404.5,-61.5,287.0,120.0,True,True,Expiry ITM guard,26231.5,25530.5,6
